lat,lng,elevation_m
22.462,88.433,2.3
22.462,88.436,3.1
22.462,88.439,2.5
22.462,88.442,2.4
22.462,88.445,3.0
22.462,88.448,3.2
22.462,88.451,3.4
22.462,88.454,2.4
22.462,88.457,3.5
22.462,88.46,3.8
22.465,88.28,3.2
22.465,88.283,2.4
22.465,88.286,3.4
22.465,88.289,2.7
22.465,88.292,2.2
22.465,88.295,2.4
22.465,88.298,3.6
22.465,88.301,3.8
22.465,88.304,2.7
22.465,88.307,2.8
22.465,88.31,2.2
22.465,88.313,2.8
22.465,88.316,3.5
22.465,88.319,3.2
22.465,88.322,3.3
22.465,88.325,3.6
22.465,88.328,2.5
22.465,88.331,3.6
22.465,88.334,2.3
22.465,88.337,2.2
22.465,88.34,2.8
22.465,88.343,3.5
22.465,88.346,2.6
22.465,88.349,3.5
22.465,88.352,2.1
22.465,88.355,3.3
22.465,88.358,2.5
22.465,88.361,3.1
22.465,88.364,2.6
22.465,88.367,2.3
22.465,88.37,3.1
22.465,88.373,2.4
22.465,88.376,3.6
22.465,88.379,2.2
22.465,88.382,3.4
22.465,88.385,2.4
22.465,88.388,3.2
22.465,88.391,3.0
22.465,88.394,2.6
22.465,88.397,2.8
22.465,88.4,3.1
22.465,88.403,3.3
22.465,88.406,3.2
22.465,88.409,2.8
22.465,88.412,2.7
22.465,88.415,2.6
22.465,88.418,2.9
22.465,88.421,2.7
22.465,88.424,2.5
22.465,88.427,2.2
22.465,88.43,2.4
22.465,88.433,3.2
22.465,88.436,2.2
22.465,88.439,2.3
22.465,88.442,3.8
22.465,88.445,2.6
22.465,88.448,2.3
22.465,88.451,3.4
22.465,88.454,3.3
22.465,88.457,2.7
22.465,88.46,2.6
22.468,88.28,3.1
22.468,88.283,3.3
22.468,88.286,3.1
22.468,88.289,2.8
22.468,88.292,3.8
22.468,88.295,3.1
22.468,88.298,2.9
22.468,88.301,3.0
22.468,88.304,3.5
22.468,88.307,2.2
22.468,88.31,3.5
22.468,88.313,3.5
22.468,88.316,2.2
22.468,88.319,2.4
22.468,88.322,3.8
22.468,88.325,3.3
22.468,88.328,2.3
22.468,88.331,3.6
22.468,88.334,3.0
22.468,88.337,2.4
22.468,88.34,3.3
22.468,88.343,2.4
22.468,88.346,2.3
22.468,88.349,2.5
22.468,88.352,2.6
22.468,88.355,3.4
22.468,88.358,3.7
22.468,88.361,3.2
22.468,88.364,2.9
22.468,88.367,3.1
22.468,88.37,2.9
22.468,88.373,2.2
22.468,88.376,3.8
22.468,88.379,3.0
22.468,88.382,2.3
22.468,88.385,2.9
22.468,88.388,3.7
22.468,88.391,2.5
22.468,88.394,3.5
22.468,88.397,3.8
22.468,88.4,2.5
22.468,88.403,2.9
22.468,88.406,2.8
22.468,88.409,3.4
22.468,88.412,2.9
22.468,88.415,2.7
22.468,88.418,3.1
22.468,88.421,3.0
22.468,88.424,3.2
22.468,88.427,3.2
22.468,88.43,2.9
22.468,88.433,2.5
22.468,88.436,3.2
22.468,88.439,2.5
22.468,88.442,3.2
22.468,88.445,3.1
22.468,88.448,3.7
22.468,88.451,3.3
22.468,88.454,2.5
22.468,88.457,3.2
22.468,88.46,3.2
22.471,88.28,2.8
22.471,88.283,2.7
22.471,88.286,2.2
22.471,88.289,3.0
22.471,88.292,3.4
22.471,88.295,3.2
22.471,88.298,2.7
22.471,88.301,2.6
22.471,88.304,2.4
22.471,88.307,2.4
22.471,88.31,3.2
22.471,88.313,2.8
22.471,88.316,2.2
22.471,88.319,2.8
22.471,88.322,3.5
22.471,88.325,2.6
22.471,88.328,2.6
22.471,88.331,3.3
22.471,88.334,3.5
22.471,88.337,2.7
22.471,88.34,2.2
22.471,88.343,2.3
22.471,88.346,2.4
22.471,88.349,3.8
22.471,88.352,3.0
22.471,88.355,2.7
22.471,88.358,3.1
22.471,88.361,3.5
22.471,88.364,3.0
22.471,88.367,2.7
22.471,88.37,2.9
22.471,88.373,2.9
22.471,88.376,2.7
22.471,88.379,3.8
22.471,88.382,2.9
22.471,88.385,2.5
22.471,88.388,3.7
22.471,88.391,2.9
22.471,88.394,3.9
22.471,88.397,2.6
22.471,88.4,2.7
22.471,88.403,2.2
22.471,88.406,2.6
22.471,88.409,2.7
22.471,88.412,2.5
22.471,88.415,2.5
22.471,88.418,3.2
22.471,88.421,2.8
22.471,88.424,2.6
22.471,88.427,2.9
22.471,88.43,2.5
22.471,88.433,3.0
22.471,88.436,2.3
22.471,88.439,3.7
22.471,88.442,3.1
22.471,88.445,2.8
22.471,88.448,3.1
22.471,88.451,2.8
22.471,88.454,2.7
22.471,88.457,2.3
22.471,88.46,2.8
22.474,88.28,3.0
22.474,88.283,2.2
22.474,88.286,2.8
22.474,88.289,2.4
22.474,88.292,3.1
22.474,88.295,3.0
22.474,88.298,3.3
22.474,88.301,2.9
22.474,88.304,2.6
22.474,88.307,2.3
22.474,88.31,2.7
22.474,88.313,2.7
22.474,88.316,3.1
22.474,88.319,3.6
22.474,88.322,3.6
22.474,88.325,3.5
22.474,88.328,3.2
22.474,88.331,2.8
22.474,88.334,2.7
22.474,88.337,3.3
22.474,88.34,2.6
22.474,88.343,3.8
22.474,88.346,3.5
22.474,88.349,3.7
22.474,88.352,3.8
22.474,88.355,2.7
22.474,88.358,2.6
22.474,88.361,3.4
22.474,88.364,3.5
22.474,88.367,3.5
22.474,88.37,2.7
22.474,88.373,2.4
22.474,88.376,3.2
22.474,88.379,3.2
22.474,88.382,2.6
22.474,88.385,3.2
22.474,88.388,3.6
22.474,88.391,3.8
22.474,88.394,2.6
22.474,88.397,3.2
22.474,88.4,2.7
22.474,88.403,3.2
22.474,88.406,2.7
22.474,88.409,2.9
22.474,88.412,2.2
22.474,88.415,3.5
22.474,88.418,3.6
22.474,88.421,3.4
22.474,88.424,2.5
22.474,88.427,2.6
22.474,88.43,3.2
22.474,88.433,3.0
22.474,88.436,2.4
22.474,88.439,3.4
22.474,88.442,3.4
22.474,88.445,2.6
22.474,88.448,3.2
22.474,88.451,3.6
22.474,88.454,3.3
22.474,88.457,3.7
22.474,88.46,3.2
22.477,88.28,3.8
22.477,88.283,2.4
22.477,88.286,2.5
22.477,88.289,3.9
22.477,88.292,3.9
22.477,88.295,3.5
22.477,88.298,3.0
22.477,88.301,2.3
22.477,88.304,2.5
22.477,88.307,3.7
22.477,88.31,3.5
22.477,88.313,3.0
22.477,88.316,2.7
22.477,88.319,3.7
22.477,88.322,2.8
22.477,88.325,2.7
22.477,88.328,3.4
22.477,88.331,2.9
22.477,88.334,2.8
22.477,88.337,3.6
22.477,88.34,2.4
22.477,88.343,3.5
22.477,88.346,2.3
22.477,88.349,2.2
22.477,88.352,2.7
22.477,88.355,3.2
22.477,88.358,3.7
22.477,88.361,2.9
22.477,88.364,2.3
22.477,88.367,3.4
22.477,88.37,2.6
22.477,88.373,2.3
22.477,88.376,2.3
22.477,88.379,3.7
22.477,88.382,3.7
22.477,88.385,2.4
22.477,88.388,3.5
22.477,88.391,2.6
22.477,88.394,3.7
22.477,88.397,2.8
22.477,88.4,2.9
22.477,88.403,2.8
22.477,88.406,3.4
22.477,88.409,2.9
22.477,88.412,2.8
22.477,88.415,2.8
22.477,88.418,3.4
22.477,88.421,3.0
22.477,88.424,2.2
22.477,88.427,3.8
22.477,88.43,3.9
22.477,88.433,2.4
22.477,88.436,3.2
22.477,88.439,2.6
22.477,88.442,2.3
22.477,88.445,3.4
22.477,88.448,3.2
22.477,88.451,2.5
22.477,88.454,3.4
22.477,88.457,2.9
22.477,88.46,2.6
22.48,88.28,2.4
22.48,88.283,3.8
22.48,88.286,3.2
22.48,88.289,2.3
22.48,88.292,2.6
22.48,88.295,3.8
22.48,88.298,2.6
22.48,88.301,2.9
22.48,88.304,3.8
22.48,88.307,3.5
22.48,88.31,2.3
22.48,88.313,2.7
22.48,88.316,2.8
22.48,88.319,2.7
22.48,88.322,2.7
22.48,88.325,2.6
22.48,88.328,2.4
22.48,88.331,2.8
22.48,88.334,3.4
22.48,88.337,3.5
22.48,88.34,2.9
22.48,88.343,3.5
22.48,88.346,3.4
22.48,88.349,3.4
22.48,88.352,3.6
22.48,88.355,3.2
22.48,88.358,2.3
22.48,88.361,3.2
22.48,88.364,3.8
22.48,88.367,3.9
22.48,88.37,2.8
22.48,88.373,3.4
22.48,88.376,2.5
22.48,88.379,3.7
22.48,88.382,2.9
22.48,88.385,3.2
22.48,88.388,2.3
22.48,88.391,3.7
22.48,88.394,3.4
22.48,88.397,3.3
22.48,88.4,3.9
22.48,88.403,3.0
22.48,88.406,2.7
22.48,88.409,3.0
22.48,88.412,2.6
22.48,88.415,2.3
22.48,88.418,2.6
22.48,88.421,2.8
22.48,88.424,2.5
22.48,88.427,3.2
22.48,88.43,3.6
22.48,88.433,2.9
22.48,88.436,2.3
22.48,88.439,2.5
22.48,88.442,3.2
22.48,88.445,3.8
22.48,88.448,3.0
22.48,88.451,2.8
22.48,88.454,3.0
22.48,88.457,2.8
22.48,88.46,3.7
22.483,88.28,3.8
22.483,88.283,2.5
22.483,88.286,2.6
22.483,88.289,3.1
22.483,88.292,2.5
22.483,88.295,3.6
22.483,88.298,2.3
22.483,88.301,2.3
22.483,88.304,2.8
22.483,88.307,3.2
22.483,88.31,2.4
22.483,88.313,2.6
22.483,88.316,2.3
22.483,88.319,2.3
22.483,88.322,2.6
22.483,88.325,3.0
22.483,88.328,3.0
22.483,88.331,3.5
22.483,88.334,2.5
22.483,88.337,3.8
22.483,88.34,3.6
22.483,88.343,2.9
22.483,88.346,3.7
22.483,88.349,3.0
22.483,88.352,3.0
22.483,88.355,3.6
22.483,88.358,3.3
22.483,88.361,2.9
22.483,88.364,3.6
22.483,88.367,2.7
22.483,88.37,3.5
22.483,88.373,2.6
22.483,88.376,3.4
22.483,88.379,2.6
22.483,88.382,2.4
22.483,88.385,3.8
22.483,88.388,3.8
22.483,88.391,3.5
22.483,88.394,3.2
22.483,88.397,2.7
22.483,88.4,3.1
22.483,88.403,2.7
22.483,88.406,2.6
22.483,88.409,3.5
22.483,88.412,3.9
22.483,88.415,2.5
22.483,88.418,2.5
22.483,88.421,2.8
22.483,88.424,2.4
22.483,88.427,3.9
22.483,88.43,3.3
22.483,88.433,3.5
22.483,88.436,4.0
22.483,88.439,3.6
22.483,88.442,2.4
22.483,88.445,3.5
22.483,88.448,3.9
22.483,88.451,3.4
22.483,88.454,2.5
22.483,88.457,2.4
22.483,88.46,2.9
22.486,88.28,3.0
22.486,88.283,3.8
22.486,88.286,3.0
22.486,88.289,3.7
22.486,88.292,3.4
22.486,88.295,3.2
22.486,88.298,3.5
22.486,88.301,3.9
22.486,88.304,3.7
22.486,88.307,3.1
22.486,88.31,3.4
22.486,88.313,3.1
22.486,88.316,3.7
22.486,88.319,3.0
22.486,88.322,3.3
22.486,88.325,3.7
22.486,88.328,3.9
22.486,88.331,2.6
22.486,88.334,2.7
22.486,88.337,2.9
22.486,88.34,3.4
22.486,88.343,2.7
22.486,88.346,3.8
22.486,88.349,3.0
22.486,88.352,3.6
22.486,88.355,3.1
22.486,88.358,2.5
22.486,88.361,3.1
22.486,88.364,3.9
22.486,88.367,2.6
22.486,88.37,2.8
22.486,88.373,2.4
22.486,88.376,3.9
22.486,88.379,3.6
22.486,88.382,2.9
22.486,88.385,3.0
22.486,88.388,3.2
22.486,88.391,3.5
22.486,88.394,3.8
22.486,88.397,3.5
22.486,88.4,2.5
22.486,88.403,2.7
22.486,88.406,2.7
22.486,88.409,2.6
22.486,88.412,3.3
22.486,88.415,3.9
22.486,88.418,3.6
22.486,88.421,2.5
22.486,88.424,2.4
22.486,88.427,4.0
22.486,88.43,2.5
22.486,88.433,3.1
22.486,88.436,3.2
22.486,88.439,2.7
22.486,88.442,2.9
22.486,88.445,3.5
22.486,88.448,3.0
22.486,88.451,3.8
22.486,88.454,3.3
22.486,88.457,3.4
22.486,88.46,3.8
22.489,88.28,3.8
22.489,88.283,3.1
22.489,88.286,2.4
22.489,88.289,3.7
22.489,88.292,2.8
22.489,88.295,2.4
22.489,88.298,3.4
22.489,88.301,2.7
22.489,88.304,2.6
22.489,88.307,2.5
22.489,88.31,4.0
22.489,88.313,3.4
22.489,88.316,3.5
22.489,88.319,2.6
22.489,88.322,2.9
22.489,88.325,3.8
22.489,88.328,3.6
22.489,88.331,3.2
22.489,88.334,2.6
22.489,88.337,2.6
22.489,88.34,3.1
22.489,88.343,3.0
22.489,88.346,2.7
22.489,88.349,2.7
22.489,88.352,3.1
22.489,88.355,2.6
22.489,88.358,2.9
22.489,88.361,2.8
22.489,88.364,2.6
22.489,88.367,3.0
22.489,88.37,3.0
22.489,88.373,2.9
22.489,88.376,3.7
22.489,88.379,3.3
22.489,88.382,3.4
22.489,88.385,3.8
22.489,88.388,2.6
22.489,88.391,2.6
22.489,88.394,3.6
22.489,88.397,3.5
22.489,88.4,3.7
22.489,88.403,2.7
22.489,88.406,2.8
22.489,88.409,2.8
22.489,88.412,3.8
22.489,88.415,3.7
22.489,88.418,2.8
22.489,88.421,3.7
22.489,88.424,3.2
22.489,88.427,3.3
22.489,88.43,3.9
22.489,88.433,2.3
22.489,88.436,3.1
22.489,88.439,3.7
22.489,88.442,2.3
22.489,88.445,2.9
22.489,88.448,3.5
22.489,88.451,3.6
22.489,88.454,3.5
22.489,88.457,2.4
22.489,88.46,3.6
22.492,88.28,2.9
22.492,88.283,3.7
22.492,88.286,3.1
22.492,88.289,2.8
22.492,88.292,3.5
22.492,88.295,2.6
22.492,88.298,3.1
22.492,88.301,3.5
22.492,88.304,2.6
22.492,88.307,3.8
22.492,88.31,3.6
22.492,88.313,3.0
22.492,88.316,2.8
22.492,88.319,3.1
22.492,88.322,3.2
22.492,88.325,2.9
22.492,88.328,2.6
22.492,88.331,3.9
22.492,88.334,3.3
22.492,88.337,2.4
22.492,88.34,2.5
22.492,88.343,3.0
22.492,88.346,3.3
22.492,88.349,2.6
22.492,88.352,3.4
22.492,88.355,2.4
22.492,88.358,3.0
22.492,88.361,3.6
22.492,88.364,2.6
22.492,88.367,3.3
22.492,88.37,2.5
22.492,88.373,2.9
22.492,88.376,3.8
22.492,88.379,3.9
22.492,88.382,3.0
22.492,88.385,2.4
22.492,88.388,3.3
22.492,88.391,2.9
22.492,88.394,3.5
22.492,88.397,3.3
22.492,88.4,2.7
22.492,88.403,2.8
22.492,88.406,3.5
22.492,88.409,3.7
22.492,88.412,3.4
22.492,88.415,2.6
22.492,88.418,3.4
22.492,88.421,2.8
22.492,88.424,3.6
22.492,88.427,2.6
22.492,88.43,3.1
22.492,88.433,2.5
22.492,88.436,3.5
22.492,88.439,3.4
22.492,88.442,2.4
22.492,88.445,3.5
22.492,88.448,2.9
22.492,88.451,2.7
22.492,88.454,3.6
22.492,88.457,2.7
22.492,88.46,3.3
22.495,88.28,3.8
22.495,88.283,2.4
22.495,88.286,3.3
22.495,88.289,3.8
22.495,88.292,2.7
22.495,88.295,3.8
22.495,88.298,2.5
22.495,88.301,3.5
22.495,88.304,2.7
22.495,88.307,2.6
22.495,88.31,4.0
22.495,88.313,2.7
22.495,88.316,2.5
22.495,88.319,3.6
22.495,88.322,3.2
22.495,88.325,3.9
22.495,88.328,2.6
22.495,88.331,3.0
22.495,88.334,2.6
22.495,88.337,3.1
22.495,88.34,3.1
22.495,88.343,3.2
22.495,88.346,3.0
22.495,88.349,3.9
22.495,88.352,2.5
22.495,88.355,3.4
22.495,88.358,3.3
22.495,88.361,2.8
22.495,88.364,3.3
22.495,88.367,3.0
22.495,88.37,4.0
22.495,88.373,3.6
22.495,88.376,3.8
22.495,88.379,3.5
22.495,88.382,2.4
22.495,88.385,3.0
22.495,88.388,3.3
22.495,88.391,3.2
22.495,88.394,3.9
22.495,88.397,3.1
22.495,88.4,3.3
22.495,88.403,2.8
22.495,88.406,2.9
22.495,88.409,2.9
22.495,88.412,3.6
22.495,88.415,3.0
22.495,88.418,3.0
22.495,88.421,4.0
22.495,88.424,3.0
22.495,88.427,2.9
22.495,88.43,3.6
22.495,88.433,3.4
22.495,88.436,3.6
22.495,88.439,2.7
22.495,88.442,3.5
22.495,88.445,2.6
22.495,88.448,2.6
22.495,88.451,3.9
22.495,88.454,3.7
22.495,88.457,2.7
22.495,88.46,2.7
22.498,88.28,2.4
22.498,88.283,3.6
22.498,88.286,2.5
22.498,88.289,2.7
22.498,88.292,2.8
22.498,88.295,2.8
22.498,88.298,4.0
22.498,88.301,2.9
22.498,88.304,3.2
22.498,88.307,3.3
22.498,88.31,3.9
22.498,88.313,3.7
22.498,88.316,3.6
22.498,88.319,2.6
22.498,88.322,3.2
22.498,88.325,3.4
22.498,88.328,2.6
22.498,88.331,3.7
22.498,88.334,3.4
22.498,88.337,3.4
22.498,88.34,3.4
22.498,88.343,3.4
22.498,88.346,3.3
22.498,88.349,3.5
22.498,88.352,3.3
22.498,88.355,2.7
22.498,88.358,3.6
22.498,88.361,2.4
22.498,88.364,2.8
22.498,88.367,3.1
22.498,88.37,3.1
22.498,88.373,3.6
22.498,88.376,3.7
22.498,88.379,3.6
22.498,88.382,2.5
22.498,88.385,3.0
22.498,88.388,2.7
22.498,88.391,2.7
22.498,88.394,3.0
22.498,88.397,3.3
22.498,88.4,2.7
22.498,88.403,2.5
22.498,88.406,2.9
22.498,88.409,2.5
22.498,88.412,3.8
22.498,88.415,2.8
22.498,88.418,3.9
22.498,88.421,3.9
22.498,88.424,3.3
22.498,88.427,2.4
22.498,88.43,3.0
22.498,88.433,3.6
22.498,88.436,4.0
22.498,88.439,3.8
22.498,88.442,3.4
22.498,88.445,3.5
22.498,88.448,3.3
22.498,88.451,3.4
22.498,88.454,2.5
22.498,88.457,3.1
22.498,88.46,3.6
22.501,88.28,2.7
22.501,88.283,3.2
22.501,88.286,3.1
22.501,88.289,2.8
22.501,88.292,2.8
22.501,88.295,3.8
22.501,88.298,4.1
22.501,88.301,2.8
22.501,88.304,3.9
22.501,88.307,3.4
22.501,88.31,3.1
22.501,88.313,3.8
22.501,88.316,4.0
22.501,88.319,2.8
22.501,88.322,3.2
22.501,88.325,3.9
22.501,88.328,2.5
22.501,88.331,3.0
22.501,88.334,2.6
22.501,88.337,3.5
22.501,88.34,3.3
22.501,88.343,3.8
22.501,88.346,3.8
22.501,88.349,3.1
22.501,88.352,3.1
22.501,88.355,2.6
22.501,88.358,3.1
22.501,88.361,2.9
22.501,88.364,3.7
22.501,88.367,2.4
22.501,88.37,2.5
22.501,88.373,2.7
22.501,88.376,3.3
22.501,88.379,2.7
22.501,88.382,3.9
22.501,88.385,3.6
22.501,88.388,2.7
22.501,88.391,3.6
22.501,88.394,3.9
22.501,88.397,3.7
22.501,88.4,2.8
22.501,88.403,3.9
22.501,88.406,3.2
22.501,88.409,3.4
22.501,88.412,3.9
22.501,88.415,3.3
22.501,88.418,3.0
22.501,88.421,4.0
22.501,88.424,3.7
22.501,88.427,3.6
22.501,88.43,3.1
22.501,88.433,3.9
22.501,88.436,3.2
22.501,88.439,2.6
22.501,88.442,2.5
22.501,88.445,3.7
22.501,88.448,3.6
22.501,88.451,3.8
22.501,88.454,2.7
22.501,88.457,3.5
22.501,88.46,4.0
22.504,88.28,3.3
22.504,88.283,3.9
22.504,88.286,3.8
22.504,88.289,2.9
22.504,88.292,2.6
22.504,88.295,2.6
22.504,88.298,3.5
22.504,88.301,4.1
22.504,88.304,2.6
22.504,88.307,4.0
22.504,88.31,3.6
22.504,88.313,3.0
22.504,88.316,3.4
22.504,88.319,3.4
22.504,88.322,3.3
22.504,88.325,2.9
22.504,88.328,3.6
22.504,88.331,3.0
22.504,88.334,3.3
22.504,88.337,3.7
22.504,88.34,2.5
22.504,88.343,3.6
22.504,88.346,3.7
22.504,88.349,3.6
22.504,88.352,3.1
22.504,88.355,3.6
22.504,88.358,3.8
22.504,88.361,3.3
22.504,88.364,3.7
22.504,88.367,3.5
22.504,88.37,3.0
22.504,88.373,3.8
22.504,88.376,2.7
22.504,88.379,3.2
22.504,88.382,3.0
22.504,88.385,3.3
22.504,88.388,3.4
22.504,88.391,4.1
22.504,88.394,3.0
22.504,88.397,2.8
22.504,88.4,2.9
22.504,88.403,3.2
22.504,88.406,3.5
22.504,88.409,3.7
22.504,88.412,3.7
22.504,88.415,3.9
22.504,88.418,3.4
22.504,88.421,3.5
22.504,88.424,3.2
22.504,88.427,3.5
22.504,88.43,2.7
22.504,88.433,3.5
22.504,88.436,3.2
22.504,88.439,4.1
22.504,88.442,2.9
22.504,88.445,3.7
22.504,88.448,3.4
22.504,88.451,3.1
22.504,88.454,2.5
22.504,88.457,2.4
22.504,88.46,3.8
22.507,88.28,3.2
22.507,88.283,3.6
22.507,88.286,3.3
22.507,88.289,3.4
22.507,88.292,3.6
