lat,lng,elevation_m
18.906,72.801,1.1
18.906,72.804,1.9
18.906,72.807,1.8
18.906,72.81,1.2
18.906,72.813,0.8
18.906,72.816,1.7
18.906,72.819,1.6
18.906,72.822,1.4
18.906,72.825,2.5
18.906,72.828,1.5
18.906,72.831,1.3
18.906,72.834,1.6
18.906,72.837,1.6
18.906,72.84,2.0
18.906,72.843,2.9
18.906,72.846,2.1
18.906,72.849,2.6
18.906,72.852,2.3
18.906,72.855,2.6
18.906,72.858,3.3
18.906,72.861,2.7
18.906,72.864,3.8
18.906,72.867,3.7
18.906,72.87,3.4
18.906,72.873,3.2
18.906,72.876,4.4
18.906,72.879,3.3
18.906,72.882,3.3
18.906,72.885,4.9
18.906,72.888,4.7
18.906,72.891,4.6
18.906,72.894,4.2
18.906,72.897,5.0
18.906,72.9,5.3
18.906,72.903,4.9
18.906,72.906,4.4
18.906,72.909,4.6
18.906,72.912,4.9
18.906,72.915,5.3
18.906,72.918,5.1
18.906,72.921,5.1
18.906,72.924,6.1
18.906,72.927,6.0
18.906,72.93,6.3
18.906,72.933,6.3
18.906,72.936,5.6
18.906,72.939,6.9
18.906,72.942,6.2
18.906,72.945,6.5
18.906,72.948,6.8
18.906,72.951,6.3
18.906,72.954,7.7
18.906,72.957,7.8
18.906,72.96,7.4
18.906,72.963,7.9
18.906,72.966,8.2
18.906,72.969,7.6
18.906,72.972,7.6
18.906,72.975,8.0
18.906,72.978,7.5
18.909,72.78,0.8
18.909,72.783,0.8
18.909,72.786,0.8
18.909,72.789,2.0
18.909,72.792,2.1
18.909,72.795,1.4
18.909,72.798,0.9
18.909,72.801,2.1
18.909,72.804,0.8
18.909,72.807,1.2
18.909,72.81,0.9
18.909,72.813,1.0
18.909,72.816,1.6
18.909,72.819,2.2
18.909,72.822,1.6
18.909,72.825,1.2
18.909,72.828,1.2
18.909,72.831,2.1
18.909,72.834,1.6
18.909,72.837,1.5
18.909,72.84,2.4
18.909,72.843,1.8
18.909,72.846,2.2
18.909,72.849,2.7
18.909,72.852,3.0
18.909,72.855,2.9
18.909,72.858,3.5
18.909,72.861,3.9
18.909,72.864,2.9
18.909,72.867,2.9
18.909,72.87,3.2
18.909,72.873,3.3
18.909,72.876,3.7
18.909,72.879,3.5
18.909,72.882,4.7
18.909,72.885,3.5
18.909,72.888,4.5
18.909,72.891,3.7
18.909,72.894,4.5
18.909,72.897,4.2
18.909,72.9,5.0
18.909,72.903,4.4
18.909,72.906,4.8
18.909,72.909,5.1
18.909,72.912,4.8
18.909,72.915,5.2
18.909,72.918,5.2
18.909,72.921,5.4
18.909,72.924,5.0
18.909,72.927,6.0
18.909,72.93,5.6
18.909,72.933,5.5
18.909,72.936,6.2
18.909,72.939,6.2
18.909,72.942,6.9
18.909,72.945,6.2
18.909,72.948,6.4
18.909,72.951,6.3
18.909,72.954,7.4
18.909,72.957,7.8
18.909,72.96,7.8
18.909,72.963,7.4
18.909,72.966,7.5
18.909,72.969,7.1
18.909,72.972,7.5
18.909,72.975,7.8
18.909,72.978,8.5
18.912,72.78,0.9
18.912,72.783,1.4
18.912,72.786,1.3
18.912,72.789,0.8
18.912,72.792,1.3
18.912,72.795,2.0
18.912,72.798,1.0
18.912,72.801,1.3
18.912,72.804,1.0
18.912,72.807,2.1
18.912,72.81,2.1
18.912,72.813,2.1
18.912,72.816,2.1
18.912,72.819,1.4
18.912,72.822,1.0
18.912,72.825,2.6
18.912,72.828,2.3
18.912,72.831,2.0
18.912,72.834,2.0
18.912,72.837,2.1
18.912,72.84,2.9
18.912,72.843,2.8
18.912,72.846,2.0
18.912,72.849,2.8
18.912,72.852,2.2
18.912,72.855,3.4
18.912,72.858,3.4
18.912,72.861,3.1
18.912,72.864,2.9
18.912,72.867,3.3
18.912,72.87,3.2
18.912,72.873,4.5
18.912,72.876,3.1
18.912,72.879,4.2
18.912,72.882,3.5
18.912,72.885,4.1
18.912,72.888,4.4
18.912,72.891,4.6
18.912,72.894,5.3
18.912,72.897,4.6
18.912,72.9,4.2
18.912,72.903,5.2
18.912,72.906,4.5
18.912,72.909,5.8
18.912,72.912,5.5
18.912,72.915,5.7
18.912,72.918,4.7
18.912,72.921,5.8
18.912,72.924,5.6
18.912,72.927,6.2
18.912,72.93,6.0
18.912,72.933,5.8
18.912,72.936,6.6
18.912,72.939,6.7
18.912,72.942,6.7
18.912,72.945,6.7
18.912,72.948,6.3
18.912,72.951,7.1
18.912,72.954,7.2
18.912,72.957,6.8
18.912,72.96,7.9
18.912,72.963,7.3
18.912,72.966,8.1
18.912,72.969,7.3
18.912,72.972,7.0
18.912,72.975,7.6
18.912,72.978,7.9
18.915,72.78,0.8
18.915,72.783,1.2
18.915,72.786,1.6
18.915,72.789,1.7
18.915,72.792,1.5
18.915,72.795,1.8
18.915,72.798,0.8
18.915,72.801,1.1
18.915,72.804,1.5
18.915,72.807,1.6
18.915,72.81,1.8
18.915,72.813,1.8
18.915,72.816,2.0
18.915,72.819,1.9
18.915,72.822,2.1
18.915,72.825,2.2
18.915,72.828,1.6
18.915,72.831,2.7
18.915,72.834,2.2
18.915,72.837,2.2
18.915,72.84,1.7
18.915,72.843,2.3
18.915,72.846,2.6
18.915,72.849,2.8
18.915,72.852,3.4
18.915,72.855,3.0
18.915,72.858,3.2
18.915,72.861,3.8
18.915,72.864,4.0
18.915,72.867,3.4
18.915,72.87,3.4
18.915,72.873,4.0
18.915,72.876,4.1
18.915,72.879,4.7
18.915,72.882,4.7
18.915,72.885,3.7
18.915,72.888,4.9
18.915,72.891,3.8
18.915,72.894,4.4
18.915,72.897,4.2
18.915,72.9,5.5
18.915,72.903,4.2
18.915,72.906,4.5
18.915,72.909,4.5
18.915,72.912,4.7
18.915,72.915,4.8
18.915,72.918,5.0
18.915,72.921,6.4
18.915,72.924,5.0
18.915,72.927,5.7
18.915,72.93,6.3
18.915,72.933,6.8
18.915,72.936,6.2
18.915,72.939,6.2
18.915,72.942,6.9
18.915,72.945,5.8
18.915,72.948,6.2
18.915,72.951,6.1
18.915,72.954,7.4
18.915,72.957,7.6
18.915,72.96,7.2
18.915,72.963,7.1
18.915,72.966,7.6
18.915,72.969,7.8
18.915,72.972,8.1
18.915,72.975,7.8
18.915,72.978,8.2
18.918,72.78,1.4
18.918,72.783,1.5
18.918,72.786,1.3
18.918,72.789,1.5
18.918,72.792,2.0
18.918,72.795,1.1
18.918,72.798,1.9
18.918,72.801,1.0
18.918,72.804,1.2
18.918,72.807,1.1
18.918,72.81,2.0
18.918,72.813,0.8
18.918,72.816,1.1
18.918,72.819,2.3
18.918,72.822,1.9
18.918,72.825,1.3
18.918,72.828,2.0
18.918,72.831,1.5
18.918,72.834,1.6
18.918,72.837,2.6
18.918,72.84,3.0
18.918,72.843,3.0
18.918,72.846,2.1
18.918,72.849,2.1
18.918,72.852,3.7
18.918,72.855,3.1
18.918,72.858,3.0
18.918,72.861,3.0
18.918,72.864,2.9
18.918,72.867,3.8
18.918,72.87,3.9
18.918,72.873,4.5
18.918,72.876,3.3
18.918,72.879,3.9
18.918,72.882,4.8
18.918,72.885,4.3
18.918,72.888,3.7
18.918,72.891,3.7
18.918,72.894,5.2
18.918,72.897,5.1
18.918,72.9,5.5
18.918,72.903,5.6
18.918,72.906,4.5
18.918,72.909,5.9
18.918,72.912,5.4
18.918,72.915,5.4
18.918,72.918,5.8
18.918,72.921,5.3
18.918,72.924,6.4
18.918,72.927,6.6
18.918,72.93,6.4
18.918,72.933,6.9
18.918,72.936,6.5
18.918,72.939,6.8
18.918,72.942,6.8
18.918,72.945,7.3
18.918,72.948,6.5
18.918,72.951,6.2
18.918,72.954,6.9
18.918,72.957,6.3
18.918,72.96,7.5
18.918,72.963,6.7
18.918,72.966,6.7
18.918,72.969,7.7
18.918,72.972,7.2
18.918,72.975,7.6
18.918,72.978,7.6
18.921,72.78,1.6
18.921,72.783,0.9
18.921,72.786,1.4
18.921,72.789,1.9
18.921,72.792,1.8
18.921,72.795,0.9
18.921,72.798,0.8
18.921,72.801,2.0
18.921,72.804,1.7
18.921,72.807,2.1
18.921,72.81,2.2
18.921,72.813,1.2
18.921,72.816,1.4
18.921,72.819,1.7
18.921,72.822,1.7
18.921,72.825,1.1
18.921,72.828,2.2
18.921,72.831,1.9
18.921,72.834,2.5
18.921,72.837,2.2
18.921,72.84,2.2
18.921,72.843,1.7
18.921,72.846,2.4
18.921,72.849,2.5
18.921,72.852,2.8
18.921,72.855,3.1
18.921,72.858,2.7
18.921,72.861,3.9
18.921,72.864,3.7
18.921,72.867,3.3
18.921,72.87,3.5
18.921,72.873,3.2
18.921,72.876,4.2
18.921,72.879,4.6
18.921,72.882,4.4
18.921,72.885,4.1
18.921,72.888,4.9
18.921,72.891,4.6
18.921,72.894,4.0
18.921,72.897,4.4
18.921,72.9,5.6
18.921,72.903,5.0
18.921,72.906,4.8
18.921,72.909,5.9
18.921,72.912,5.4
18.921,72.915,5.2
18.921,72.918,4.7
18.921,72.921,5.9
18.921,72.924,5.4
18.921,72.927,5.4
18.921,72.93,5.9
18.921,72.933,6.2
18.921,72.936,6.9
18.921,72.939,5.9
18.921,72.942,7.0
18.921,72.945,6.3
18.921,72.948,6.7
18.921,72.951,7.4
18.921,72.954,6.6
18.921,72.957,7.2
18.921,72.96,7.2
18.921,72.963,7.7
18.921,72.966,7.0
18.921,72.969,8.0
18.921,72.972,7.1
18.921,72.975,7.5
18.921,72.978,8.1
18.924,72.78,1.6
18.924,72.783,0.8
18.924,72.786,1.7
18.924,72.789,1.1
18.924,72.792,0.9
18.924,72.795,2.1
18.924,72.798,1.6
18.924,72.801,0.8
18.924,72.804,1.8
18.924,72.807,1.4
18.924,72.81,2.2
18.924,72.813,1.6
18.924,72.816,1.2
18.924,72.819,1.5
18.924,72.822,1.6
18.924,72.825,1.4
18.924,72.828,2.2
18.924,72.831,2.8
18.924,72.834,2.7
18.924,72.837,2.1
18.924,72.84,2.8
18.924,72.843,1.7
18.924,72.846,2.3
18.924,72.849,2.9
18.924,72.852,2.3
18.924,72.855,2.9
18.924,72.858,3.4
18.924,72.861,3.0
18.924,72.864,2.6
18.924,72.867,3.3
18.924,72.87,3.8
18.924,72.873,4.4
18.924,72.876,3.1
18.924,72.879,3.6
18.924,72.882,4.3
18.924,72.885,3.5
18.924,72.888,3.8
18.924,72.891,4.6
18.924,72.894,5.0
18.924,72.897,4.8
18.924,72.9,4.3
18.924,72.903,4.6
18.924,72.906,4.7
18.924,72.909,5.7
18.924,72.912,5.8
18.924,72.915,5.0
18.924,72.918,5.8
18.924,72.921,5.4
18.924,72.924,5.8
18.924,72.927,5.6
18.924,72.93,5.4
18.924,72.933,5.5
18.924,72.936,5.9
18.924,72.939,6.8
18.924,72.942,6.3
18.924,72.945,7.3
18.924,72.948,6.2
18.924,72.951,6.4
18.924,72.954,7.0
18.924,72.957,7.6
18.924,72.96,7.7
18.924,72.963,7.4
18.924,72.966,7.7
18.924,72.969,8.3
18.924,72.972,8.2
18.924,72.975,8.1
18.924,72.978,8.2
18.927,72.78,1.9
18.927,72.783,1.3
18.927,72.786,2.1
18.927,72.789,0.8
18.927,72.792,0.8
18.927,72.795,0.8
18.927,72.798,1.2
18.927,72.801,1.7
18.927,72.804,0.8
18.927,72.807,1.3
18.927,72.81,2.2
18.927,72.813,1.4
18.927,72.816,2.2
18.927,72.819,1.0
18.927,72.822,1.4
18.927,72.825,2.2
18.927,72.828,1.3
18.927,72.831,1.4
18.927,72.834,2.5
18.927,72.837,2.6
18.927,72.84,2.1
18.927,72.843,2.1
18.927,72.846,3.4
18.927,72.849,2.6
18.927,72.852,3.3
18.927,72.855,2.4
18.927,72.858,2.4
18.927,72.861,3.2
18.927,72.864,3.2
18.927,72.867,3.0
18.927,72.87,2.9
18.927,72.873,4.0
18.927,72.876,4.0
18.927,72.879,3.9
18.927,72.882,4.7
18.927,72.885,3.5
18.927,72.888,4.0
18.927,72.891,3.7
18.927,72.894,3.9
18.927,72.897,4.1
18.927,72.9,5.0
18.927,72.903,5.1
18.927,72.906,4.6
18.927,72.909,5.4
18.927,72.912,4.5
18.927,72.915,4.8
18.927,72.918,5.9
18.927,72.921,5.3
18.927,72.924,5.9
18.927,72.927,5.6
18.927,72.93,6.6
18.927,72.933,6.6
18.927,72.936,6.4
18.927,72.939,6.4
18.927,72.942,5.8
18.927,72.945,7.1
18.927,72.948,7.1
18.927,72.951,6.9
18.927,72.954,7.3
18.927,72.957,7.8
18.927,72.96,6.7
18.927,72.963,7.7
18.927,72.966,6.6
18.927,72.969,7.9
18.927,72.972,8.4
18.927,72.975,8.5
18.927,72.978,8.5
18.93,72.78,1.4
18.93,72.783,1.7
18.93,72.786,0.9
18.93,72.789,1.7
18.93,72.792,0.8
18.93,72.795,1.9
18.93,72.798,2.2
18.93,72.801,1.3
18.93,72.804,1.4
18.93,72.807,1.3
18.93,72.81,1.8
18.93,72.813,1.1
18.93,72.816,1.4
18.93,72.819,1.6
18.93,72.822,1.7
18.93,72.825,1.6
18.93,72.828,1.6
18.93,72.831,2.4
18.93,72.834,1.5
18.93,72.837,2.3
18.93,72.84,2.2
18.93,72.843,2.5
18.93,72.846,3.0
18.93,72.849,3.1
18.93,72.852,3.4
18.93,72.855,2.6
18.93,72.858,3.0
18.93,72.861,4.0
18.93,72.864,3.2
18.93,72.867,4.1
18.93,72.87,4.2
18.93,72.873,4.2
18.93,72.876,4.5
18.93,72.879,3.7
18.93,72.882,3.3
18.93,72.885,4.5
18.93,72.888,4.6
18.93,72.891,4.3
18.93,72.894,4.6
18.93,72.897,5.0
18.93,72.9,4.2
18.93,72.903,4.8
18.93,72.906,5.4
18.93,72.909,5.9
18.93,72.912,5.7
18.93,72.915,6.0
18.93,72.918,5.0
18.93,72.921,5.4
18.93,72.924,5.3
18.93,72.927,5.4
18.93,72.93,6.6
18.93,72.933,6.0
18.93,72.936,5.8
18.93,72.939,6.2
18.93,72.942,6.5
18.93,72.945,7.0
18.93,72.948,7.1
18.93,72.951,7.0
18.93,72.954,7.4
18.93,72.957,7.6
18.93,72.96,7.9
18.93,72.963,7.1
18.93,72.966,7.7
18.93,72.969,8.3
18.93,72.972,8.5
18.93,72.975,7.8
18.93,72.978,7.4
18.933,72.78,1.3
18.933,72.783,0.8
18.933,72.786,1.4
18.933,72.789,1.0
18.933,72.792,2.1
18.933,72.795,0.8
18.933,72.798,1.8
18.933,72.801,1.9
18.933,72.804,1.4
18.933,72.807,0.8
18.933,72.81,0.9
18.933,72.813,1.6
18.933,72.816,1.2
18.933,72.819,1.2
18.933,72.822,1.9
18.933,72.825,2.2
18.933,72.828,2.2
18.933,72.831,2.1
18.933,72.834,2.1
18.933,72.837,2.2
18.933,72.84,2.1
18.933,72.843,2.5
18.933,72.846,2.6
18.933,72.849,2.8
18.933,72.852,3.4
18.933,72.855,3.1
18.933,72.858,2.3
18.933,72.861,3.7
18.933,72.864,4.1
18.933,72.867,4.1
18.933,72.87,3.0
18.933,72.873,3.6
18.933,72.876,4.4
18.933,72.879,3.9
18.933,72.882,3.3
18.933,72.885,3.7
18.933,72.888,4.6
18.933,72.891,4.9
18.933,72.894,5.2
18.933,72.897,4.1
18.933,72.9,4.7
18.933,72.903,4.6
18.933,72.906,4.9
18.933,72.909,5.6
18.933,72.912,5.4
18.933,72.915,5.4
18.933,72.918,5.6
18.933,72.921,5.7
18.933,72.924,5.7
18.933,72.927,6.0
18.933,72.93,5.5
18.933,72.933,5.4
18.933,72.936,5.9
18.933,72.939,6.5
18.933,72.942,6.3
18.933,72.945,6.9
18.933,72.948,7.1
18.933,72.951,6.5
18.933,72.954,6.3
18.933,72.957,7.2
18.933,72.96,6.6
18.933,72.963,7.1
18.933,72.966,7.9
18.933,72.969,7.7
18.933,72.972,8.1
18.933,72.975,8.0
18.933,72.978,7.7
18.936,72.78,1.3
18.936,72.783,2.2
18.936,72.786,1.3
18.936,72.789,0.8
18.936,72.792,1.0
18.936,72.795,1.0
18.936,72.798,1.1
18.936,72.801,0.8
18.936,72.804,1.7
18.936,72.807,2.0
18.936,72.81,0.8
18.936,72.813,0.9
18.936,72.816,1.5
18.936,72.819,0.8
18.936,72.822,1.9
18.936,72.825,1.7
18.936,72.828,1.9
18.936,72.831,1.9
18.936,72.834,1.4
18.936,72.837,2.2
18.936,72.84,1.6
18.936,72.843,2.2
18.936,72.846,2.8
18.936,72.849,2.5
18.936,72.852,2.2
18.936,72.855,3.0
18.936,72.858,3.4
18.936,72.861,2.8
18.936,72.864,3.4
18.936,72.867,4.0
18.936,72.87,3.9
18.936,72.873,3.2
18.936,72.876,3.5
18.936,72.879,4.7
18.936,72.882,3.6
18.936,72.885,4.4
18.936,72.888,5.1
18.936,72.891,3.8
18.936,72.894,5.1
18.936,72.897,4.2
18.936,72.9,4.4
18.936,72.903,4.6
18.936,72.906,5.2
18.936,72.909,5.6
18.936,72.912,5.5
18.936,72.915,6.1
18.936,72.918,5.9
18.936,72.921,5.8
18.936,72.924,5.9
18.936,72.927,5.5
18.936,72.93,6.1
18.936,72.933,6.2
18.936,72.936,6.1
18.936,72.939,6.1
18.936,72.942,5.8
18.936,72.945,7.1
18.936,72.948,6.7
18.936,72.951,6.5
18.936,72.954,7.2
18.936,72.957,6.8
18.936,72.96,7.1
18.936,72.963,6.9
18.936,72.966,7.5
18.936,72.969,7.8
18.936,72.972,7.8
18.936,72.975,8.4
18.936,72.978,8.1
18.939,72.78,1.4
18.939,72.783,0.9
18.939,72.786,1.4
18.939,72.789,1.7
18.939,72.792,1.9
18.939,72.795,2.1
18.939,72.798,1.0
18.939,72.801,1.6
18.939,72.804,1.9
18.939,72.807,2.0
18.939,72.81,2.1
18.939,72.813,2.1
18.939,72.816,1.8
18.939,72.819,0.9
18.939,72.822,1.2
18.939,72.825,1.7
18.939,72.828,1.5
18.939,72.831,2.4
18.939,72.834,2.6
18.939,72.837,2.8
18.939,72.84,2.3
18.939,72.843,3.1
18.939,72.846,3.3
18.939,72.849,3.0
18.939,72.852,3.4
18.939,72.855,2.6
18.939,72.858,2.8
18.939,72.861,2.7
18.939,72.864,3.7
18.939,72.867,3.1
18.939,72.87,3.2
18.939,72.873,3.2
18.939,72.876,3.1
18.939,72.879,4.4
18.939,72.882,3.8
18.939,72.885,4.2
18.939,72.888,5.1
18.939,72.891,4.3
18.939,72.894,5.2
18.939,72.897,4.2
18.939,72.9,4.4
18.939,72.903,4.2
18.939,72.906,5.5
18.939,72.909,4.8
18.939,72.912,5.4
18.939,72.915,5.6
18.939,72.918,4.8
18.939,72.921,6.0
18.939,72.924,6.2
18.939,72.927,5.2
18.939,72.93,6.6
18.939,72.933,5.8
18.939,72.936,5.9
18.939,72.939,5.7
18.939,72.942,7.2
18.939,72.945,7.2
18.939,72.948,7.0
18.939,72.951,7.5
18.939,72.954,6.8
18.939,72.957,7.6
18.939,72.96,7.7
18.939,72.963,6.9
18.939,72.966,7.6
18.939,72.969,7.6
18.939,72.972,7.1
18.939,72.975,8.1
18.939,72.978,8.0
18.942,72.78,1.8
18.942,72.783,1.4
18.942,72.786,1.4
18.942,72.789,0.8
18.942,72.792,1.6
18.942,72.795,1.8
18.942,72.798,1.1
18.942,72.801,1.9
18.942,72.804,1.8
18.942,72.807,1.9
18.942,72.81,1.8
18.942,72.813,2.1
18.942,72.816,1.0
18.942,72.819,0.9
18.942,72.822,1.2
18.942,72.825,1.4
18.942,72.828,1.8
18.942,72.831,2.6
18.942,72.834,1.4
18.942,72.837,2.3
18.942,72.84,2.7
18.942,72.843,1.9
18.942,72.846,2.7
18.942,72.849,2.7
18.942,72.852,2.5
18.942,72.855,2.6
18.942,72.858,3.6
18.942,72.861,2.7
18.942,72.864,3.3
18.942,72.867,3.3
18.942,72.87,3.3
18.942,72.873,4.0
18.942,72.876,4.5
18.942,72.879,3.2
18.942,72.882,4.5
18.942,72.885,4.7
18.942,72.888,3.6
18.942,72.891,5.1
18.942,72.894,4.8
18.942,72.897,4.3
18.942,72.9,4.6
18.942,72.903,5.1
18.942,72.906,5.4
18.942,72.909,5.8
18.942,72.912,5.6
18.942,72.915,5.5
18.942,72.918,5.1
18.942,72.921,5.5
18.942,72.924,5.0
18.942,72.927,6.6
18.942,72.93,6.7
18.942,72.933,6.8
18.942,72.936,5.9
18.942,72.939,7.1
18.942,72.942,6.9
18.942,72.945,6.3
18.942,72.948,7.3
18.942,72.951,6.3
18.942,72.954,6.9
18.942,72.957,6.8
18.942,72.96,7.7
18.942,72.963,7.6
18.942,72.966,7.9
18.942,72.969,7.2
18.942,72.972,7.0
18.942,72.975,8.2
18.942,72.978,7.9
18.945,72.78,1.8
18.945,72.783,2.1
18.945,72.786,1.1
18.945,72.789,1.3
18.945,72.792,2.1
18.945,72.795,0.8
18.945,72.798,0.9
18.945,72.801,1.0
18.945,72.804,0.8
18.945,72.807,1.3
18.945,72.81,1.8
18.945,72.813,1.5
18.945,72.816,1.2
18.945,72.819,1.9
18.945,72.822,2.1
18.945,72.825,2.0
18.945,72.828,1.4
18.945,72.831,1.9
18.945,72.834,2.4
18.945,72.837,1.5
18.945,72.84,1.9
18.945,72.843,2.2
18.945,72.846,2.8
18.945,72.849,2.1
18.945,72.852,2.5
18.945,72.855,3.3
18.945,72.858,3.5
18.945,72.861,3.5
18.945,72.864,2.8
18.945,72.867,3.6
18.945,72.87,3.5
18.945,72.873,4.4
18.945,72.876,3.8
18.945,72.879,4.6
18.945,72.882,3.5
18.945,72.885,3.7
18.945,72.888,4.5
18.945,72.891,4.2
18.945,72.894,4.2
18.945,72.897,4.0
18.945,72.9,4.6
18.945,72.903,4.7
18.945,72.906,4.8
18.945,72.909,5.7
18.945,72.912,5.4
18.945,72.915,4.6
18.945,72.918,4.8
18.945,72.921,5.7
18.945,72.924,5.9
18.945,72.927,5.4
18.945,72.93,5.3
18.945,72.933,6.1
18.945,72.936,5.9
18.945,72.939,6.9
18.945,72.942,5.8
18.945,72.945,6.8
18.945,72.948,6.9
18.945,72.951,6.3
18.945,72.954,7.7
18.945,72.957,6.6
18.945,72.96,7.3
18.945,72.963,6.5
18.945,72.966,7.5
18.945,72.969,8.0
18.945,72.972,8.4
18.945,72.975,8.3
18.945,72.978,7.9
18.948,72.78,1.0
18.948,72.783,0.9
18.948,72.786,2.1
18.948,72.789,1.9
18.948,72.792,1.0
18.948,72.795,1.8
18.948,72.798,1.2
18.948,72.801,1.3
18.948,72.804,0.9
18.948,72.807,0.9
18.948,72.81,1.9
18.948,72.813,1.8
18.948,72.816,0.9
18.948,72.819,1.0
18.948,72.822,2.1
18.948,72.825,1.0
18.948,72.828,2.7
18.948,72.831,1.6
18.948,72.834,2.1
18.948,72.837,1.9
18.948,72.84,2.5
18.948,72.843,2.8
18.948,72.846,2.0
18.948,72.849,2.7
18.948,72.852,3.5
18.948,72.855,3.8
18.948,72.858,3.0
18.948,72.861,2.8
18.948,72.864,3.2
18.948,72.867,3.4
18.948,72.87,3.8
18.948,72.873,3.0
18.948,72.876,3.9
18.948,72.879,3.2
18.948,72.882,4.8
18.948,72.885,4.2
18.948,72.888,4.1
18.948,72.891,4.6
18.948,72.894,4.8
18.948,72.897,5.2
18.948,72.9,5.1
18.948,72.903,5.4
18.948,72.906,4.2
18.948,72.909,5.2
18.948,72.912,5.1
18.948,72.915,6.2
18.948,72.918,5.8
18.948,72.921,5.1
18.948,72.924,6.4
18.948,72.927,5.1
18.948,72.93,5.5
18.948,72.933,5.6
18.948,72.936,6.2
18.948,72.939,6.1
18.948,72.942,6.4
18.948,72.945,5.9
18.948,72.948,7.1
18.948,72.951,6.7
18.948,72.954,6.6
18.948,72.957,6.8
18.948,72.96,8.0
18.948,72.963,7.3
18.948,72.966,8.2
18.948,72.969,7.2
18.948,72.972,7.5
18.948,72.975,7.7
18.948,72.978,8.6
18.951,72.78,1.0
18.951,72.783,1.9
18.951,72.786,2.1
18.951,72.789,1.4
18.951,72.792,1.3
18.951,72.795,0.9
18.951,72.798,1.8
18.951,72.801,1.4
18.951,72.804,2.1
18.951,72.807,1.5
18.951,72.81,2.1
18.951,72.813,1.6
18.951,72.816,1.3
18.951,72.819,1.1
18.951,72.822,1.0
18.951,72.825,1.3
18.951,72.828,1.9
18.951,72.831,1.5
18.951,72.834,2.1
18.951,72.837,1.7
18.951,72.84,3.0
18.951,72.843,2.5
18.951,72.846,2.5
18.951,72.849,3.5
18.951,72.852,3.0
